LOCATEID,FIPSCOUNTY,POOLSIZE,ISPOS,LOGITUDE,LATITUDE,WEEK_NEW,UNIQ_ID
LCHD A,LAKE,40,1,-87.845081,42.43321,34,Cl_013_015-1038
LCHD B,LAKE,50,0,-999,-999,34,Cl_013_015-1039
LCHD B,LAKE,50,0,-999,-999,34,Cl_013_015-1040
LCHD D,LAKE,35,0,-88.0683,42.4006,34,Cl_013_015-1078
LCHD D,LAKE,35,0,-88.0683,42.4006,34,Cl_013_015-1079
LCHD E,LAKE,50,0,-87.97823,42.36404,34,Cl_013_015-1082
LCHD E,LAKE,31,1,-87.97823,42.36404,34,Cl_013_015-1083
LCHD E,LAKE,30,1,-87.97823,42.36404,34,Cl_013_015-1084
LCHD H,LAKE,16,0,-999,-999,34,Cl_013_015-1075
LCHD I,LAKE,37,1,-88.01,42.26223,34,Cl_013_015-1088
LCHD I,LAKE,37,1,-88.01,42.26223,34,Cl_013_015-1089
LCHD J,LAKE,24,0,-88.06687,42.19949,34,Cl_013_015-1091
LCHD O,LAKE,7,0,-88.13949,42.2665,34,Cl_013_015-1076
lg,COOK,31,0,-87.86581,41.81025,34,De_018_dv985
lh,COOK,50,0,-87.89658,41.78742,34,De_018_dv960
lh,COOK,50,0,-87.89658,41.78742,34,De_018_dv966
lh,COOK,50,0,-87.89658,41.78742,34,De_018_dv982
lh,COOK,32,1,-87.89658,41.78742,34,De_018_dv983
lp,COOK,28,0,-87.89391,41.82378,34,De_018_dv986
M.A.D. BUILDING,WILL,50,0,-88.130072,41.155437,34,Re_064_48
M400,MCHENRY,8,0,0,0,34,Cl_013_015-1073
M431,MCHENRY,13,1,-88.34593,42.223447,34,Cl_013_015-1074
MC008,MCHENRY,50,0,-88.4009,42.1734,34,ID_034_I469
MC009,MCHENRY,13,0,-88.3444,42.1998,34,ID_034_I470
MMWN01,DUPAGE,50,0,-999,-999,34,FO_028_74
mp,COOK,50,1,-87.86557,41.89633,34,De_018_dv969
mp,COOK,43,0,-87.86557,41.89633,34,De_018_dv993
NN,COOK,14,0,-87.816896,41.850487,34,De_018_dv1000
NWAH2,COOK,11,0,-87.998563,42.083591,34,No_061_1422
NWAH2,COOK,57,1,-87.998563,42.083591,34,No_061_1452
NWBG1,COOK,43,1,-87.97649,42.14123,34,No_061_1412
NWBG1,COOK,45,1,-87.97649,42.14123,34,No_061_1437
NWBG1,COOK,50,1,-87.97649,42.14123,34,No_061_1461
NWBG1,COOK,50,1,-87.97649,42.14123,34,No_061_1462
NWBR2,COOK,7,0,-88.16306,42.1139,34,No_061_1425
NWBR2,COOK,6,0,-88.16306,42.1139,34,No_061_1445
NWBR3,COOK,17,0,-88.1284,42.13776,34,No_061_1428
NWBR3,COOK,61,0,-88.1284,42.13776,34,No_061_1444
NWBR3,COOK,50,0,-88.1284,42.13776,34,No_061_1463
NWBR3,COOK,50,0,-88.1284,42.13776,34,No_061_1464
NWBT1,COOK,50,0,-88.17953,41.99677,34,No_061_1416
NWBT1,COOK,52,0,-88.17953,41.99677,34,No_061_1431
NWBT1,COOK,50,1,-88.17953,41.99677,34,No_061_1447
NWBT1,COOK,50,0,-88.17953,41.99677,34,No_061_1475
NWDP,COOK,30,0,-87.92988,42.04765,34,No_061_1420
NWDP,COOK,50,1,-87.92988,42.04765,34,No_061_1438
NWDP,COOK,50,0,-87.92988,42.04765,34,No_061_1467
NWEG2,COOK,34,0,-88.04102,42.00442,34,No_061_1414
NWEG2,COOK,50,1,-88.04102,42.00442,34,No_061_1440
NWEG3,COOK,50,0,-87.9535,42.0117,34,No_061_1408
NWEG3,COOK,55,1,-87.9535,42.0117,34,No_061_1435
NWEG3,COOK,50,1,-87.9535,42.0117,34,No_061_1451
NWEG3,COOK,45,1,-87.9535,42.0117,34,No_061_1455
NWEG3,COOK,42,0,-87.9535,42.0117,34,No_061_1459
NWEG3,COOK,46,0,-87.9535,42.0117,34,No_061_1470
NWEGSH,COOK,2,0,-87.97607,42.02747,34,No_061_1432
NWEGSH,COOK,53,1,-87.97607,42.02747,34,No_061_1450
NWEL1,COOK,26,1,-88.25974,42.02845,34,No_061_1417
NWEL1,COOK,60,0,-88.25974,42.02845,34,No_061_1448
NWGL2,COOK,50,0,-87.849346,42.065177,34,No_061_1411
NWGL2,COOK,60,0,-87.849346,42.065177,34,No_061_1433
NWGL2,COOK,51,1,-87.849346,42.065177,34,No_061_1453
NWGL2,COOK,46,1,-87.849346,42.065177,34,No_061_1458
NWGL2,COOK,50,0,-87.849346,42.065177,34,No_061_1477
NWGL2,COOK,50,1,-87.849346,42.065177,34,No_061_1478
NWHE1,COOK,7,0,-88.23263,42.05819,34,No_061_1430
NWHE1,COOK,57,0,-88.23263,42.05819,34,No_061_1465
NWHE2,COOK,42,1,-88.0713,42.04724,34,No_061_1419
NWHE2,COOK,50,1,-88.0713,42.04724,34,No_061_1442
NWHE2,COOK,50,0,-88.0713,42.04724,34,No_061_1472
NWHE4,COOK,36,0,-88.104243,42.103473,34,No_061_1424
NWHE4,COOK,47,1,-88.104243,42.103473,34,No_061_1446
NWNB1,COOK,21,1,-87.860278,42.115833,34,No_061_1427
NWNB1,COOK,55,0,-87.860278,42.115833,34,No_061_1456
NWNB2,COOK,52,1,-87.88538,42.09502,34,No_061_1426
NWNB2,COOK,32,0,-87.88538,42.09502,34,No_061_1429
NWNB2,COOK,58,0,-87.88538,42.09502,34,No_061_1457
NWPA1,COOK,10,0,-88.0527,42.1045,34,No_061_1423
NWPA1,COOK,28,0,-88.0527,42.1045,34,No_061_1449
NWPH2,COOK,40,1,-87.934,42.046,34,No_061_1421
NWPH2,COOK,50,0,-87.934,42.046,34,No_061_1454
NWPH2,COOK,50,0,-87.934,42.046,34,No_061_1466
NWPR2,COOK,58,0,-87.831669,42.033113,34,No_061_1410
NWPR2,COOK,14,0,-87.831669,42.033113,34,No_061_1434
NWPR2,COOK,16,0,-87.831669,42.033113,34,No_061_1460
NWPR3,COOK,14,0,-87.831861,42.001583,34,No_061_1409
NWPR3,COOK,60,0,-87.831861,42.001583,34,No_061_1469
NWRM1,COOK,51,1,-88.027866,42.079233,34,No_061_1407
NWRM1,COOK,60,1,-88.027866,42.079233,34,No_061_1441
NWRM1,COOK,16,0,-88.027866,42.079233,34,No_061_1468
NWRM1,COOK,58,1,-88.027866,42.079233,34,No_061_1471
NWSC4,COOK,37,0,-88.114261,42.019974,34,No_061_1415
NWSC4,COOK,50,1,-88.114261,42.019974,34,No_061_1443
NWSC4,COOK,50,0,-88.114261,42.019974,34,No_061_1476
NWST1,COOK,50,1,-88.148,42.033,34,No_061_1418
NWST1,COOK,50,1,-88.148,42.033,34,No_061_1439
NWST1,COOK,46,0,-88.148,42.033,34,No_061_1473
NWWH,COOK,16,1,-87.935848,42.135373,34,No_061_1413
NWWH,COOK,47,1,-87.935848,42.135373,34,No_061_1436
on,COOK,50,1,-87.79174,41.90527,34,De_018_dv996
on,COOK,28,1,-87.79174,41.90527,34,De_018_dv997
op,COOK,17,0,-87.78848,41.8713,34,De_018_dv998
REX,WILL,50,0,-88.239002,41.268854,34,Re_064_44
rf,COOK,50,0,-87.82272,41.9058,34,De_018_dv956
rf,COOK,50,0,-87.82272,41.9058,34,De_018_dv962
rf,COOK,50,1,-87.82272,41.9058,34,De_018_dv970
rf,COOK,50,1,-87.82272,41.9058,34,De_018_dv994
rf,COOK,49,0,-87.82272,41.9058,34,De_018_dv995
RICHTON PARK,COOK,50,0,-87.712419,41.490915,34,So_069_299
RICHTON PARK,COOK,20,0,-87.712419,41.490915,34,So_069_306
rp,COOK,50,1,-87.81937,41.73735,34,De_018_dv958
rp,COOK,50,0,-87.81937,41.73735,34,De_018_dv963
rp,COOK,50,1,-87.81937,41.73735,34,De_018_dv971
rp,COOK,22,1,-87.81937,41.73735,34,De_018_dv978
SHADOW LAKES 1,WILL,50,0,-88.208286,41.287102,34,Re_064_43
su,COOK,49,1,-87.80536,41.78853,34,De_018_dv977
T002,COOK,8,1,-87.7974,41.9562,34,CH_010_41973
T002,COOK,21,1,-87.7974,41.9562,34,CH_010_41972
T003,COOK,4,0,-87.86,41.96,34,CH_010_41974
T003,COOK,1,0,-87.86,41.96,34,CH_010_41975
T008,COOK,1,0,-87.7779,42.0092,34,CH_010_41976
T009,COOK,39,1,-87.8529,41.9885,34,CH_010_41977
T009,COOK,11,0,-87.8529,41.9885,34,CH_010_41979
T009,COOK,2,0,-87.8529,41.9885,34,CH_010_41980
T009,COOK,11,0,-87.8529,41.9885,34,CH_010_41978
T011,COOK,1,0,-87.8328,41.9449,34,CH_010_41981
T011,COOK,3,0,-87.8328,41.9449,34,CH_010_41982
T011,COOK,3,0,-87.8328,41.9449,34,CH_010_41983
T012,COOK,5,0,-87.7448,41.9942,34,CH_010_41985
T012,COOK,4,1,-87.7448,41.9942,34,CH_010_41984
T013,COOK,3,0,-87.7782,41.923864,34,CH_010_41904
T017,COOK,2,0,-87.6469,41.962,34,CH_010_41940
T027,COOK,5,0,-87.7286,41.9858,34,CH_010_41941
T028,COOK,18,1,-87.6896,41.9869,34,CH_010_41942
T028,COOK,3,0,-87.6896,41.9869,34,CH_010_41943
T030,COOK,5,0,-87.7159,41.8816,34,CH_010_41906
T030,COOK,9,0,-87.7159,41.8816,34,CH_010_41905
T031,COOK,1,0,-87.7647,41.8738,34,CH_010_41908
T031,COOK,1,0,-87.7647,41.8738,34,CH_010_41907
T033,COOK,4,1,-87.7014,41.9067,34,CH_010_41939
T035,COOK,27,0,-87.68,41.84,34,CH_010_41959
T035,COOK,1,0,-87.68,41.84,34,CH_010_41960
T035,COOK,3,0,-87.68,41.84,34,CH_010_41958
T039,COOK,3,0,-87.7264,41.9118,34,CH_010_41909
T048,COOK,3,0,-87.6524,41.8721,34,CH_010_41902
T054C,COOK,7,0,-87.6309,41.919,34,CH_010_41903
T062,COOK,7,0,-87.7121,41.8006,34,CH_010_41948
T062,COOK,3,0,-87.7121,41.8006,34,CH_010_41949
T065,COOK,4,0,-87.752,41.7774,34,CH_010_41950
T065,COOK,1,0,-87.752,41.7774,34,CH_010_41951
T066,COOK,6,0,-87.703,41.7716,34,CH_010_41952
T068,COOK,2,0,-87.6634,41.7466,34,CH_010_41962
T068,COOK,1,0,-87.6634,41.7466,34,CH_010_41961
T073,COOK,1,0,-87.6002,41.7733,34,CH_010_41963
T074,COOK,1,0,-87.66,41.82,34,CH_010_41964
T077,COOK,13,1,-87.586491,41.778706,34,CH_010_41965
T077,COOK,5,0,-87.586491,41.778706,34,CH_010_41966
T079,COOK,29,0,-87.5628,41.7663,34,CH_010_41967
T080,COOK,1,0,-87.6138,41.7546,34,CH_010_41968
T082,COOK,1,0,-87.6429,41.8034,34,CH_010_41969
T090,COOK,1,0,-87.6614,41.6776,34,CH_010_41914
T094,COOK,2,1,-87.6648,41.7213,34,CH_010_41915
T095,COOK,5,0,-87.6314,41.7053,34,CH_010_41916
T099,COOK,2,0,-87.55688,41.72638,34,CH_010_41921
T102,COOK,1,0,-87.6091,41.6964,34,CH_010_41922
T102,COOK,4,0,-87.6091,41.6964,34,CH_010_41923
T114,COOK,16,0,-87.7368,41.7987,34,CH_010_41953
T114,COOK,2,0,-87.7368,41.7987,34,CH_010_41954
T128,COOK,7,0,-87.5656,41.7047,34,CH_010_41924
T128,COOK,23,0,-87.5656,41.7047,34,CH_010_41925
T128,COOK,2,0,-87.5656,41.7047,34,CH_010_41927
T128,COOK,7,0,-87.5656,41.7047,34,CH_010_41926
T138,COOK,15,0,-87.5778,41.6201,34,CH_010_41928
T138,COOK,50,1,-87.5778,41.6201,34,CH_010_41929
T138,COOK,18,0,-87.5778,41.6201,34,CH_010_41930
T138,COOK,11,0,-87.5778,41.6201,34,CH_010_41932
T138,COOK,1,0,-87.5778,41.6201,34,CH_010_41933
T147,COOK,10,1,-87.7001,41.9321,34,CH_010_41944
T151,COOK,1,0,-87.8006,41.9163,34,CH_010_41910
T152,COOK,2,0,-87.7161,41.8461,34,CH_010_41911
T155,COOK,3,0,-87.7789,41.7759,34,CH_010_41955
T159,COOK,2,0,-87.6496,41.7311,34,CH_010_41918
T159,COOK,2,0,-87.6496,41.7311,34,CH_010_41917
T209,COOK,2,0,-87.545906,41.655534,34,CH_010_41934
T209,COOK,7,0,-87.545906,41.655534,34,CH_010_41935
T212,COOK,8,0,-87.528475,41.680787,34,CH_010_41936
T212,COOK,2,0,-87.528475,41.680787,34,CH_010_41937
T221,COOK,1,0,-87.6,41.65,34,CH_010_41938
T222,COOK,1,0,-87.747502,41.925226,34,CH_010_41913
T223,COOK,6,0,-87.80467,41.973995,34,CH_010_41986
T223,COOK,48,1,-87.80467,41.973995,34,CH_010_41988
T223,COOK,13,0,-87.80467,41.973995,34,CH_010_41989
T223,COOK,1,0,-87.80467,41.973995,34,CH_010_41990
T223,COOK,5,1,-87.80467,41.973995,34,CH_010_41987
T224,COOK,2,0,-87.671702,41.947011,34,CH_010_41945
T225,COOK,7,1,-87.731457,41.743395,34,CH_010_41956
T226,COOK,12,0,-87.647594,41.794297,34,CH_010_41970
T226,COOK,3,0,-87.647594,41.794297,34,CH_010_41971
T227,COOK,4,0,-87.608227,41.728445,34,CH_010_41919
T227,COOK,1,0,-87.608227,41.728445,34,CH_010_41920
T230,COOK,1,0,-87.755737,41.904661,34,CH_010_41912
T231,COOK,31,0,-87.668446,41.988827,34,CH_010_41946
T231,COOK,13,0,-87.668446,41.988827,34,CH_010_41947
T233,COOK,11,0,-87.806735,42.010253,34,CH_010_41991
T233,COOK,17,0,-87.806735,42.010253,34,CH_010_41992
T233,COOK,5,1,-87.806735,42.010253,34,CH_010_41993
T235,COOK,6,0,-87.728342,41.774866,34,CH_010_41957
T236,COOK,4,0,-87.770852,41.995042,34,CH_010_41994
T236,COOK,5,0,-87.770852,41.995042,34,CH_010_41995
T900,COOK,9,0,-87.882,41.9798,34,CH_010_41996
T900,COOK,24,0,-87.882,41.9798,34,CH_010_41997
T900,COOK,21,0,-87.882,41.9798,34,CH_010_41998
T902,COOK,11,0,-87.882,41.9798,34,CH_010_41999
T902,COOK,48,1,-87.882,41.9798,34,CH_010_42000
T902,COOK,32,1,-87.882,41.9798,34,CH_010_42001
T905,COOK,50,0,-87.882,41.9798,34,CH_010_42002
T905,COOK,28,1,-87.882,41.9798,34,CH_010_42003
T906,COOK,50,1,-87.882,41.9798,34,CH_010_42004
T906,COOK,35,0,-87.882,41.9798,34,CH_010_42005
T912,COOK,3,0,-87.882,41.9798,34,CH_010_42006
T912,COOK,24,0,-87.882,41.9798,34,CH_010_42007
T912,COOK,5,0,-87.882,41.9798,34,CH_010_42008
T913,COOK,25,0,-87.882,41.9798,34,CH_010_42009
T913,COOK,13,0,-87.882,41.9798,34,CH_010_42010
T916,COOK,3,0,-87.882,41.9798,34,CH_010_42011
T923,COOK,42,0,0,0,34,CH_010_42012
T923,COOK,50,0,0,0,34,CH_010_42013
T923,COOK,48,1,0,0,34,CH_010_42014
T924,COOK,6,0,0,0,34,CH_010_42016
T925,COOK,50,0,0,0,34,CH_010_42017
T925,COOK,50,1,0,0,34,CH_010_42018
T925,COOK,8,0,0,0,34,CH_010_42019
TRAP 1,KENDALL,19,0,-88.463232,41.65886,34,KE_042_081
TRAP 10,KENDALL,50,0,0,0,34,KE_042_085
TRAP 11,KENDALL,21,0,-88.5636,41.6097,34,KE_042_086
TRAP 12,KENDALL,50,0,-88.3977,41.6295,34,KE_042_087
TRAP 14,KENDALL,50,1,-88.3483,41.7034,34,KE_042_088
TRAP 15,KENDALL,42,0,-88.3116,41.5124,34,KE_042_089
TRAP 3,KENDALL,50,0,-88.540651,41.671274,34,KE_042_082
TRAP 33,WILL,24,0,-88.01362,41.36885,34,WI_079_1533WCHD15
TRAP 33,WILL,19,0,-88.01362,41.36885,34,WI_079_1533WCHD16
TRAP 5,KENDALL,14,0,-88.33748,41.68473,34,KE_042_083
TRAP 8,KENDALL,50,0,-88.5812,41.5431,34,KE_042_084
TRP-1,COOK,12,0,-87.7782,41.8325,34,CO_016_186
TRP-1,COOK,3,0,-87.7782,41.8325,34,CO_016_205
TRP-12,COOK,5,0,-87.83012,41.97563,34,CO_016_181
TRP-12,COOK,25,1,-87.83012,41.97563,34,CO_016_234
W442,DUPAGE,25,1,-87.9795,41.9669,34,Cl_013_015-1030
W443,DUPAGE,50,1,-87.9691,41.9604,34,Cl_013_015-1025
W443,DUPAGE,40,1,-87.9691,41.9604,34,Cl_013_015-1026
W443,DUPAGE,13,0,-87.9691,41.9604,34,Cl_013_015-1027
WCHD1,WILL,50,0,-88.04039,41.30351,34,WI_079_1501WCHD22
WCHD1,WILL,37,1,-88.04039,41.30351,34,WI_079_1501WCHD23
WCHD10,WILL,50,0,-87.616758,41.433593,34,WI_079_1510WCHD24
WCHD10,WILL,21,0,-87.616758,41.433593,34,WI_079_1510WCHD25
WCHD11,WILL,50,1,-87.883601,41.533476,34,WI_079_1511WCHD26
WCHD16,WILL,50,1,-87.950095,41.616909,34,WI_079_1516WCHD26
WCHD16,WILL,29,0,-87.950095,41.616909,34,WI_079_1516WCHD27
WCHD17,WILL,50,1,-88.083411,41.700193,34,WI_079_1517WCHD16
WCHD17,WILL,50,1,-88.083411,41.700193,34,WI_079_1517WCHD17
WCHD24,WILL,50,0,-87.81483,41.488883,34,WI_079_1524WCHD25
WCHD24,WILL,19,0,-87.81483,41.488883,34,WI_079_1524WCHD26
WCHD27,WILL,18,0,-87.68861,41.44869,34,WI_079_1527WCHD20
WCHD27,WILL,17,0,-87.68861,41.44869,34,WI_079_1527WCHD21
WCHD29,WILL,50,1,-88.21238,41.6075,34,WI_079_1529WCHD19
WCHD29,WILL,50,1,-88.21238,41.6075,34,WI_079_1529WCHD20
WCHD3,WILL,50,0,-87.58277,41.30723,34,WI_079_1503WCHD29
WCHD3,WILL,50,1,-87.58277,41.30723,34,WI_079_1503WCHD30
WCHD31,WILL,41,0,-88.1991,41.50903,34,WI_079_1531WCHD15
WCHD32,WILL,47,1,-88.002389,41.449548,34,WI_079_1532WCHD25
WCHD32,WILL,12,0,-88.002389,41.449548,34,WI_079_1532WCHD26
WCHD6,WILL,50,1,-88.03497,41.4189,34,WI_079_1506WCHD19
WCHD6,WILL,50,1,-88.03497,41.4189,34,WI_079_1506WCHD20
we,COOK,50,0,-87.88832,41.85585,34,De_018_dv961
we,COOK,50,1,-87.88832,41.85585,34,De_018_dv975
we,COOK,50,0,-87.88832,41.85585,34,De_018_dv988
we,COOK,17,0,-87.88832,41.85585,34,De_018_dv989
WILL 03,WILL,50,1,-88.0982,41.7273,34,ID_034_I454
WILL 03,WILL,50,0,-88.0982,41.7273,34,ID_034_I467
WMWN03,DUPAGE,19,0,-88.1746,41.9321,34,FO_028_72
WNV-2015-001,KANE,27,0,-88.3418,41.7289,34,KA_040_201501201
WNV-2015-002,KANE,41,0,-88.2863,41.7859,34,KA_040_201501602
WNV-2015-002,KANE,20,0,-88.2863,41.7859,34,KA_040_201501702
WNV-2015-004,KANE,21,0,-999,-999,34,KA_040_201500504
WNV-2015-005,KANE,32,1,-88.415,41.9573,34,KA_040_201502205
WNV-2015-005,KANE,37,1,-88.415,41.9573,34,KA_040_201502305
WNV-2015-006,KANE,20,1,-88.4737,41.887,34,KA_040_201501906
WNV-2015-006,KANE,49,0,-88.4737,41.887,34,KA_040_201502006
WNV-2015-007,KANE,24,0,-88.363,42.0854,34,KA_040_201501707
WNV-2015-008,KANE,29,0,-88.3645,42.0077,34,KA_040_201501608
WNV-2015-009,KANE,37,0,-999,-999,34,KA_040_201502309
WNV-2015-009,KANE,28,1,-999,-999,34,KA_040_201502409
WNV-2015-010,KANE,27,0,-88.2646,42.1177,34,KA_040_201502410
WNV-2015-010,KANE,30,0,-88.2646,42.1177,34,KA_040_201502510
ws,COOK,50,0,-87.88511,41.73975,34,De_018_dv959
ws,COOK,50,0,-87.88511,41.73975,34,De_018_dv964
ws,COOK,50,1,-87.88511,41.73975,34,De_018_dv965
ws,COOK,50,0,-87.88511,41.73975,34,De_018_dv972
ws,COOK,50,1,-87.88511,41.73975,34,De_018_dv973
ws,COOK,50,0,-87.88511,41.73975,34,De_018_dv979
ws,COOK,50,0,-87.88511,41.73975,34,De_018_dv980
ws,COOK,4,0,-87.88511,41.73975,34,De_018_dv981
1,MCHENRY,50,1,-42.340416,88.438066,35,MC_053_3572015
1,MCHENRY,50,0,-42.340416,88.438066,35,MC_053_3582015
1,MCHENRY,50,0,-42.340416,88.438066,35,MC_053_3592015
1,MCHENRY,50,0,-42.340416,88.438066,35,MC_053_3602015
1,MCHENRY,50,0,-42.340416,88.438066,35,MC_053_3612015
1,COOK,50,0,-87.7697,41.5698,35,CO_016_360
2,DUPAGE,107,1,-88.16775,41.79228,35,CI_011_N14163
3,DUPAGE,535,0,-88.16775,41.79228,35,CI_011_N14164
8,COOK,23,1,-87.8647,42.0815,35,CO_016_246
8,COOK,31,1,-87.8647,42.0815,35,CO_016_278
10,COOK,5,0,-87.8948,41.9318,35,CO_016_259
10,COOK,17,1,-87.8948,41.9318,35,CO_016_262
11,COOK,36,1,-87.80062,41.84125,35,CO_016_257
11,COOK,31,1,-87.80062,41.84125,35,CO_016_264
12,COOK,21,1,-87.8771,41.9563,35,CO_016_261
15,MCHENRY,1,0,-88.26823,42.2226,35,MC_053_3702015
16,KENDALL,28,0,-88.373,41.5344,35,KE_042_097
17,COOK,15,0,-87.855546,41.922432,35,CO_016_266
17,MCHENRY,2,0,-88.23534,42.19053,35,MC_053_3562015
18,COOK,50,1,-87.7282,41.5616,35,CO_016_276
18,MCHENRY,13,0,-88.29916,42.27934,35,MC_053_3692015
19,MCHENRY,50,0,-88.43285,42.47678,35,MC_053_3632015
19,MCHENRY,50,1,-88.43285,42.47678,35,MC_053_3642015
19,MCHENRY,50,0,-88.43285,42.47678,35,MC_053_3652015
19,MCHENRY,50,0,-88.43285,42.47678,35,MC_053_3662015
19,MCHENRY,50,0,-88.43285,42.47678,35,MC_053_3672015
20,MCHENRY,2,0,-88.2358,42.44694,35,MC_053_3622015
24,MCHENRY,3,0,-88.278436,42.349945,35,MC_053_3682015
25,COOK,50,0,-87.790602,41.713899,35,CO_016_232
25,COOK,11,0,-87.790602,41.713899,35,CO_016_250
30,COOK,50,0,-87.8158,41.7076,35,CO_016_231
30,COOK,50,1,-87.8158,41.7076,35,CO_016_249
31,COOK,45,0,-87.7393,41.6788,35,CO_016_260
33,COOK,7,0,-87.9317,41.6571,35,CO_016_233
33,COOK,12,0,-87.9317,41.6571,35,CO_016_251
34,WILL,22,0,-88.041474,41.304663,35,WI_079_1534WCHD28
34,WILL,27,0,-88.041474,41.304663,35,WI_079_1534WCHD29
36,COOK,4,0,-87.8598,42.1028,35,CO_016_195
36,COOK,39,0,-87.8598,42.1028,35,CO_016_245
37,COOK,30,0,-87.8746,42.0323,35,CO_016_241
38,COOK,4,0,-87.8626,42.0907,35,CO_016_194
38,COOK,17,0,-87.8626,42.0907,35,CO_016_244
38,COOK,23,1,-87.8626,42.0907,35,CO_016_282
39,COOK,5,0,-87.8753,42.0854,35,CO_016_238
39,COOK,15,1,-87.8753,42.0854,35,CO_016_243
39,COOK,9,0,-87.8753,42.0854,35,CO_016_279
40,COOK,25,1,-87.7217,41.7277,35,CO_016_239
48,COOK,10,0,-87.8685,42.0431,35,CO_016_198
48,COOK,24,0,-87.8685,42.0431,35,CO_016_242
48,COOK,19,0,-87.8685,42.0431,35,CO_016_273
54,COOK,47,0,-87.8443,41.6398,35,CO_016_248
58,COOK,5,0,-87.6557,41.5668,35,CO_016_277
60,COOK,5,0,-87.538956,41.526396,35,CO_016_274
62,COOK,20,1,-87.849313,42.081334,35,CO_016_196
62,COOK,45,0,-87.849313,42.081334,35,CO_016_247
62,COOK,40,1,-87.849313,42.081334,35,CO_016_280
65,COOK,44,1,-87.8663,41.94771,35,CO_016_255
65,COOK,27,0,-87.8663,41.94771,35,CO_016_271
67,COOK,5,0,-87.868355,41.91915,35,CO_016_256
67,COOK,12,0,-87.868355,41.91915,35,CO_016_272
69,COOK,7,0,-87.861673,41.966579,35,CO_016_254
69,COOK,25,1,-87.861673,41.966579,35,CO_016_270
73,COOK,12,0,-87.80451,41.58886,35,CO_016_275
74,COOK,15,1,-87.81645,42.07364,35,CO_016_197
74,COOK,26,0,-87.81645,42.07364,35,CO_016_240
74,COOK,50,1,-87.81645,42.07364,35,CO_016_281
82,COOK,5,0,-87.8949,41.9413,35,CO_016_253
82,COOK,18,0,-87.8949,41.9413,35,CO_016_265
83,COOK,11,0,-87.8816,41.7765,35,CO_016_269
86,COOK,7,0,-87.8105,41.9235,35,CO_016_268
106,DUPAGE,37,1,-88.164476,41.969188,35,DU_019_C15154
109,DUPAGE,34,1,-88.24924,41.950872,35,DU_019_C15155
201,DUPAGE,40,1,-88.117762,41.963811,35,DU_019_E15110
207,DUPAGE,50,0,-88.0847,41.9278,35,DU_019_E15111
208,DUPAGE,40,0,-88.01989,41.97552,35,DU_019_E15112
301,DUPAGE,50,1,-88.0174,41.9691,35,DU_019_E15113
307,DUPAGE,50,1,-87.9501,41.9157,35,DU_019_E15114
310,DUPAGE,50,1,-999,-999,35,DU_019_E15115
400,DUPAGE,26,0,-88.181875,41.864012,35,DU_019_C15156
401,DUPAGE,50,1,-88.209927,41.890016,35,DU_019_C15157
406,DUPAGE,11,0,-88.18793,41.82422,35,DU_019_C15158
407,DUPAGE,12,0,-88.1522,41.8604,35,DU_019_C15159
501,DUPAGE,34,0,-88.116694,41.872809,35,DU_019_C14160
512,DUPAGE,41,1,-88.1023,41.8404,35,DU_019_C15161
513,DUPAGE,34,0,-88.128046,41.9008,35,DU_019_C15162
604,DUPAGE,50,0,-88.0085,41.8489,35,DU_019_E15116
609,DUPAGE,50,0,-87.97725,41.87746,35,DU_019_E15117
704,DUPAGE,26,1,-88.30694,41.7665,35,DU_019_C15163
707,DUPAGE,34,0,-88.111,41.8028,35,DU_019_C15164
808,DUPAGE,16,0,-88.0618,41.7579,35,DU_019_SE15141
902,DUPAGE,50,0,-87.9612,41.7866,35,DU_019_SE15142
910,DUPAGE,14,0,-87.9818,41.8148,35,DU_019_SE15143
12 - HOLY CROSS CEM.,COOK,50,0,-87.546317,41.608167,35,So_069_313
12 - HOLY CROSS CEM.,COOK,35,0,-87.546317,41.608167,35,So_069_322
14- SKYLINE POOL,COOK,50,0,-87.633033,41.542983,35,So_069_315
14- SKYLINE POOL,COOK,50,1,-87.633033,41.542983,35,So_069_325
15- ALSIP,COOK,35,0,-87.756167,41.67105,35,So_069_309
15- ALSIP,COOK,25,1,-87.756167,41.67105,35,So_069_320
17- EVERGREEN CEM.,COOK,50,1,-87.709283,41.731217,35,So_069_311
17- EVERGREEN CEM.,COOK,50,1,-87.709283,41.731217,35,So_069_319
18- HICKORY HILLS,COOK,34,0,-87.842233,41.71925,35,So_069_318
19- OLYMPIA FIELDS,COOK,50,0,-87.703217,41.519033,35,So_069_323
1-MT. GREENWOOD,COOK,26,0,-87.6934,41.6917,35,So_069_308
1-MT. GREENWOOD,COOK,39,0,-87.6934,41.6917,35,So_069_316
2015EV-01,COOK,5,0,-87.6862,42.0641,35,EV_024_164
2015EV-01,COOK,3,0,-87.6862,42.0641,35,EV_024_167
2015EV-01,COOK,19,0,-87.6862,42.0641,35,EV_024_171
2015EV-02,COOK,27,0,-87.725,42.0678,35,EV_024_165
2015EV-02,COOK,20,1,-87.725,42.0678,35,EV_024_168
2015EV-02,COOK,12,0,-87.725,42.0678,35,EV_024_172
2015EV-03,COOK,29,0,-87.7042,42.0264,35,EV_024_169
2015EV-03,COOK,3,0,-87.7042,42.0264,35,EV_024_173
2015EV-04,COOK,2,0,-87.6996,42.0556,35,EV_024_166
